product_id,product_name,subcategory,month_minus_3,month_minus_2,month_minus_1,prediction,allocation_ratio,historical_avg,actual,mape
1DM000006,白口魚200/250 10K-7號,白口魚,60.0,60.0,0.0,67.15729071130647,0.06329113924050633,10.0,0,999
1DM3C0000,白口魚3號 100/120 10K 越南,白口魚,10.0,0.0,0.0,0.0,0.029535864978902954,11.810344827586206,0,0
8XGGD1W00,阿里山熟烤棒腿110g(30支*4包)-點鑫,阿里山熟烤棒腿,570.0,570.0,0.0,558.8244002973738,1.0,77.96078431372548,0,999
CDM000002,哈克魚120/150 10K-津湧,哈克魚,250.0,210.0,0.0,225.62911148908768,0.4591178746453443,10.744047619047619,0,999
CDM000001,哈克魚100/120 10K-津湧,哈克魚,150.0,160.0,0.0,151.72923958002133,0.30874387412948157,10.32311320754717,0,999
CDM000005,哈克魚180/200 10K/箱,哈克魚,90.0,50.0,0.0,63.37896390142913,0.12896569512509673,10.0,0,999
CDM000003,哈克魚150/180 10K-津湧,哈克魚,0.0,70.0,0.0,50.7031711211433,0.10317255610007738,10.10752688172043,0,999
JMFD5K00D,烏魚切塊130/160-5K,烏魚切塊,215.0,203.5,0.0,243.5554926008862,0.34831657960581186,5.898407643312102,0,999
JMFD5K00C,烏魚切塊100/130-5K,烏魚切塊,125.0,110.0,0.0,160.19106690409896,0.2290944207892542,6.020675105485232,0,999
JMFDGH00D,烏魚切塊(少刺)130/160-5K,烏魚切塊,176.2,227.5,0.0,157.67417334477034,0.22549492998551426,5.783505154639175,0,999
JMFDGH00C,烏魚切塊(少刺)100/130-5K,烏魚切塊,65.0,60.0,0.0,137.81526928518954,0.1970940696194197,5.579552845528455,0,999
A2B000002,毛豆仁(1K*15包),毛豆仁,639.0,734.0,0.0,601.8209984540536,1.0,10.609477124183007,0,999
RGGD1W000,醬燒熟烤棒腿130g(25支x4包)-點鑫,醬燒熟烤棒腿,150.0,125.0,0.0,150.0,1.0,98.10606060606061,0,999
NNCCGH001,三色混合蔬菜(1K*15包)-嘉鹿,三色混合蔬菜,418.0,340.0,0.0,323.82172309404996,1.0,12.233490566037736,0,999
EZCWXUM00,裹粉海苔柳葉魚(1K*5包)-德豐食品,海苔柳葉魚,10.0,130.0,0.0,159.76974165551445,1.0,5.244282744282744,0,999
QGAMQQR0B,蒲燒鰻魚片80/100-片數,蒲燒鰻魚片,615.0,305.0,0.0,376.131217062317,0.7852466557320682,21.5,0,999
QGAMQQR0A,蒲燒鰻魚片60/80-片數,蒲燒鰻魚片,1.0,200.0,0.0,51.41201842686108,0.1073325310497679,59.333333333333336,0,999
QGAMQQG05,蒲燒鰻魚片[60P]170g±10%-片數,蒲燒鰻魚片,0.0,12.0,0.0,22.92397358427139,0.04785822813041599,11.15,0,999
QGAMQQG07,蒲燒鰻魚片[45P]220g±10%-片數,蒲燒鰻魚片,0.0,0.0,0.0,0.0,0.0,100.0,0,0
QGAMQER06,蒲燒鰻魚片[50P]200g±10%-公斤,蒲燒鰻魚片,30.0,0.0,0.0,0.0,0.032525009409020575,9.678571428571429,0,0
QGAMQER05,蒲燒鰻魚片[60P]170g±10%-公斤,蒲燒鰻魚片,0.0,15.28,0.0,8.944800954872496,0.018674001830693385,7.7069230769230765,0,999
QGAMQQG06,蒲燒鰻魚片[50P]200g±10%-片數,蒲燒鰻魚片,12.0,0.0,0.0,0.0,0.006969644873361553,9.18421052631579,0,0
QGAMQQR0D,蒲燒鰻魚片40/60-片數,蒲燒鰻魚片,1.0,1.0,0.0,0.6676885509981959,0.0013939289746723105,3.25,0,999
MNFFBWGM0,雨傘旗清肉-15K(團膳用),雨傘旗清肉,255.0,255.0,0.0,272.5823765479616,1.0,30.6,0,999
C1MQ45000,紅斑魚片4/5 6K/箱,紅斑魚片,228.0,234.0,6.0,157.30321348568785,0.9508196721311475,6.572346786248131,0,999
C1MQ56000,紅斑魚片5/6 6K/箱,紅斑魚片,0.0,0.0,0.0,0.0,0.04918032786885246,7.44,0,0
XMFDGH00C,鱸魚切塊(少刺)100/130-5K,鱸魚切塊,0.0,0.0,0.0,0.0,0.0,6.18604938271605,0,0
XMFDWGM03,鱸魚切塊(團膳用)100/130-5K,鱸魚切塊,48.36,0.0,0.0,0.0,0.4964044359729683,5.754654377880184,0,0
XMFDWGM05,鱸魚切塊(團膳用)160/200-5K,鱸魚切塊,10.0,55.0,0.0,38.77013377012056,0.2111852365274649,5.133333333333333,0,999
XMFDGH00D,鱸魚切塊(少刺)130/160-5K,鱸魚切塊,20.0,115.0,0.0,26.840861840852696,0.1462051637497834,5.979166666666667,0,999
XMFDWGM04,鱸魚切塊(團膳用)130/160-5K,鱸魚切塊,135.0,0.0,0.0,0.0,0.1462051637497834,6.33607305936073,0,0
XMFDWGM06,鱸魚切塊(團膳用)200/240-5K,鱸魚切塊,0.0,0.0,0.0,0.0,0.0,6.0,0,0
EMV150801,鮭魚下巴50/80(500g*20包),鮭魚下巴,252.0,622.0,2.0,302.37408818726186,0.8579205225911812,4.375,0,999
EMV140601,鮭魚下巴40/60(500g*20包),鮭魚下巴,48.0,83.0,0.0,50.07591181273817,0.14207947740881874,3.3205128205128207,0,999
RAXMNF012,金目鱸魚三去(280/320)戎-A,金目鱸魚,105.0,105.0,0.0,128.5812862268838,0.5313276290367099,36.25714285714286,0,999
RAXMNF011,金目鱸魚三去(240/280)戎-A,金目鱸魚,200.0,240.0,0.0,73.47502070107646,0.3036157880209771,39.275862068965516,0,999
RAXMC2F26,金目鱸魚(蝴蝶切)真空(500/600)戎-A,金目鱸魚,0.0,0.0,0.0,0.0,0.0,272.0,0,0
RAXMNF044,金目鱸魚三去(200/240)戎-A,金目鱸魚,0.0,0.0,0.0,0.0,0.0,17.4,0,0
RAXMC2F25,金目鱸魚(蝴蝶切)[真空](450/500)戎-A,金目鱸魚,20.0,30.0,0.0,13.359094672922993,0.05520287054926856,54.86363636363637,0,999
RAXMNFJ5G,金目鱸魚(三去){團膳用}(200/240)戎-5K,金目鱸魚,20.0,35.0,0.0,10.019321004692245,0.04140215291195142,5.0,0,999
RAXMC2FWG,金目鱸魚(蝴蝶切){腹開}[團膳用](200/240)戎-5K,金目鱸魚,0.0,0.0,0.0,0.0,0.029119514214739167,5.2,0,0
RAXMNF043,金目鱸魚三去(170/200)戎-A,金目鱸魚,4.0,0.0,0.0,0.0,0.01794093292851228,13.5,0,0
RAXMC2FWF,金目鱸魚(蝴蝶切){腹開}[團膳用](170/200)戎-5K,金目鱸魚,0.0,0.0,0.0,0.0,0.010350538227987855,5.0,0,0
RAXMNFJ5F,金目鱸魚(三去){團膳用}(170/200)戎-5K,金目鱸魚,0.0,10.0,0.0,1.669886834115374,0.00690035881865857,5.0,0,999
RAXMC2FWH,金目鱸魚(蝴蝶切){腹開}[團膳用](240/280)戎-5K,金目鱸魚,0.0,0.0,0.0,0.0,0.0,4.3,0,0
RAXMC2FWE,金目鱸魚(蝴蝶切){腹開}[團膳用](140/170)戎-5K,金目鱸魚,0.0,0.0,0.0,0.0,0.0,8.0,0,0
RAXMC2FWK,金目鱸魚(蝴蝶切){腹開}[團膳用](360/400)戎-5K,金目鱸魚,0.0,0.0,0.0,0.0,0.003450179409329285,5.0,0,0
RAXMC2F27,金目鱸魚(蝴蝶切){真空}(400/450)戎A,金目鱸魚,0.0,0.0,0.0,0.0,0.000690035881865857,1.25,0,0
V1ERX0000,杏鮑菇角料(3K/包)-A,杏鮑菇角料,528.0,426.0,0.0,456.51942617445883,1.0,9.068027210884354,0,999
FM5J1D005,鯖魚整尾(背開)[15P]-6k,鯖魚整尾,96.0,186.0,0.0,115.06655033303414,0.49142857142857144,8.0,0,999
FM5J1D002,鯖魚整尾(背開)[17P]-6k,鯖魚整尾,72.0,102.0,0.0,73.58907288740555,0.3142857142857143,8.941935483870967,0,999
FM5J1D006,鯖魚整尾(背開)[16P]-6k,鯖魚整尾,48.0,0.0,0.0,0.0,0.19428571428571428,18.5,0,0
GMFD2QQ10,暑魚切塊(帶皮){剖半}[無規格]-6K,暑魚切塊,210.0,116.5,0.0,180.92866193720903,0.8496122222870138,7.361662817551963,0,999
GMFD2Q00A,暑魚切塊(帶皮)[無規格]-6K,暑魚切塊,0.0,90.0,0.0,22.35220257288787,0.10496238847746224,6.260869565217392,0,999
GMFD2QJ0A,暑魚切塊(帶皮){尾}[無規格]-6K,暑魚切塊,0.0,0.0,0.0,0.0,0.04542538923552394,6.351785714285715,0,0
1V2E3K000,冰心地瓜(3K/包),冰心地瓜,66.0,138.0,0.0,78.50717265876787,0.6349693251533742,9.0,0,999
1V2E1K000,冰心地瓜(1K/包),冰心地瓜,43.0,92.0,0.0,45.13214273619989,0.36503067484662577,11.766666666666667,0,999
UMW600G00,魷魚條(10包/箱)600g-A,魷魚條,180.0,191.0,0.0,212.00366554999374,0.9393939393939394,11.246666666666666,0,999
UMW000000,魷魚條(去皮)1416600229,魷魚條,12.0,12.0,0.0,13.130549608257676,0.05818181818181818,5.413043478260869,0,999
UMWFQ600G,魷魚條(去皮)(10包/箱)600g-A,魷魚條,2.0,0.0,0.0,0.0,0.0024242424242424242,2.0,0,0
2MFW00000,鰈魚去頭120/150(10K/箱)-利盈,鰈魚,0.0,0.0,0.0,0.0,0.6557545264969713,11.385632183908045,0,0
2MFW00001,鰈魚去頭100/120(10K/箱)-利盈,鰈魚,0.0,0.0,0.0,0.0,0.21184336830955613,10.666666666666666,0,0
2MFW00002,鰈魚去頭150/180(10K/箱)-利盈,鰈魚,0.0,0.0,0.0,0.0,0.1324021051934726,10.0,0,0
GAMQJU002,虱目魚排100g(60片/6K)-丸楊,虱目魚排,120.1,300.0,0.0,174.30180997875675,1.0,11.974380165289256,0,999
TYNF00001,赤宗三去150/180(10K/箱)-利盈,赤宗,0.0,0.0,0.0,0.0,0.0,9.95,0,0
TYNF00002,赤宗三去200/250(10K/箱)-利盈-6號,赤宗,0.0,130.0,0.0,75.23122488569588,0.5714285714285714,10.049504950495049,0,999
TYNF00003,赤宗三去180/200(10K/箱)-利盈-5號,赤宗,0.0,60.0,0.0,56.423418664271914,0.42857142857142855,10.512820512820513,0,999
QGZQCW006,蒲燒腹排(90P)黃-允偉7FJ0017-104-1,蒲燒腹排,210.0,165.0,0.0,159.3973649031591,0.562883306729396,6.462037735849057,0,999
QGZQCW004,蒲燒腹排(110P)透明-允偉7FJ0017-104-1,蒲燒腹排,65.0,170.0,0.0,71.37195443425033,0.25203730152062503,9.324324324324325,0,999
QGZQCU003,蒲燒腹排(75P)藍-允偉,蒲燒腹排,45.0,45.0,0.0,47.60509360764497,0.1681088801142569,5.80984962406015,0,999
QGZQ90P00,蒲燒腹排(90P)-三井1216602283,蒲燒腹排,0.0,0.0,0.0,0.0,0.016970511635722087,6.733333333333333,0,0
USMQ45001,銀鯰魚片4/5  6K/箱,銀鯰魚片,78.0,78.0,0.0,74.68075618399787,0.39893617021276595,9.72,0,999
USMQ45000,銀鯰魚片4/5(有肚) 10K/箱,銀鯰魚片,50.0,40.0,0.0,57.2552464077317,0.3058510638297872,10.09433962264151,0,999
USMQ56000,銀鯰魚片5/6 6K/箱,銀鯰魚片,60.0,72.0,0.0,55.26375957615843,0.29521276595744683,6.087378640776699,0,999
EMFBFH003,鮭魚清肉(去刺)90/110-A (60片/箱),鮭魚清肉,363.0,1560.0,0.0,897.915,1.0,251.1818181818182,0,999
F23C00001,秋刀3號-[箱],秋刀,102.0,116.0,0.0,66.64435146443515,0.4327555289898386,1.510752688172043,0,999
F21C00000,秋刀1號,秋刀,79.0,127.0,2.0,44.09205020920502,0.28631201434548714,1.0891203703703705,0,999
F22C00001,秋刀2號-[箱],秋刀,76.0,56.0,0.0,39.39748953974895,0.255827854154214,1.0850277264325323,0,999
F24C00000,秋刀4號,秋刀,3.0,0.0,0.0,0.0,0.02510460251046025,1.6929824561403508,0,0
1UFMFD000,薄鹽鯖魚切塊40/60-6K-團膳用,薄鹽鯖魚切塊,96.0,126.0,0.0,115.0606141164872,1.0,8.69603524229075,0,999
1UFMFD002,薄鹽鯖魚切塊20/40-6K-團膳用,薄鹽鯖魚切塊,0.0,0.0,0.0,0.0,0.0,29.0,0,0
1UFMFDJE0,薄鹽鯖魚切塊(無規格)-5K-團膳用,薄鹽鯖魚切塊,0.0,0.0,0.0,0.0,0.0,16.25,0,0
CE5BQ0000,火鍋豬肉片-日月欣,火鍋豬肉片,122.0,148.0,0.0,130.1864096820955,1.0,5.482843137254902,0,999
MWD000002,芋頭塊(3K*6包),芋頭塊,108.0,96.0,0.0,100.80000000000001,1.0,7.8,0,999
